"FinancialYear","HBR","HBT","Dataset","DatasetQF","DischargeCount","DischargeCountQF","PatientsCount","PatientCountQF"
"2011/12","S08000015","S08000015","SMR01"," ","915"," ","655"," "
"2011/12","S08000015","S08000015","SMR04"," ","1495"," ","1075"," "
"2011/12","S08000015","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","S08000017","Total","d","10"," ","5"," "
"2011/12","S08000015","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000017","SMR04"," ","5"," ","5"," "
"2011/12","S08000015","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","S08000020","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000020","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000020","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","S08000031","Total","d","85"," ","60"," "
"2011/12","S08000015","S08000031","SMR01"," ","55"," ","35"," "
"2011/12","S08000015","S08000031","SMR04"," ","30"," ","25"," "
"2011/12","S08000015","S08000022","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000022","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","S08000024","Total","d","5"," ","5"," "
"2011/12","S08000015","S08000024","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000024","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000015","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000015","S08000030","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000030","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000015","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000015","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000015","SB0802","Total","d","5"," ","5"," "
"2011/12","S08000015","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000015","SB0802","SMR04"," ","5"," ","5"," "
"2011/12","S08000016","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000016","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000016","S08000015","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000016","Total","d","800"," ","530"," "
"2011/12","S08000016","S08000016","SMR01"," ","265"," ","210"," "
"2011/12","S08000016","S08000016","SMR04"," ","535"," ","345"," "
"2011/12","S08000016","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000020","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000020","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000020","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000031","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000031","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000031","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000022","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000022","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000024","Total","d","45"," ","30"," "
"2011/12","S08000016","S08000024","SMR01"," ","15"," ","10"," "
"2011/12","S08000016","S08000024","SMR04"," ","25"," ","20"," "
"2011/12","S08000016","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000016","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000016","S08000030","Total","d","5"," ","5"," "
"2011/12","S08000016","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000030","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000016","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000016","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000016","SB0802","Total","d","0"," ","0"," "
"2011/12","S08000016","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000016","SB0802","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000017","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000017","S08000015","Total","d","5"," ","5"," "
"2011/12","S08000017","S08000015","SMR01"," ","5"," ","0"," "
"2011/12","S08000017","S08000015","SMR04"," ","5"," ","5"," "
"2011/12","S08000017","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","S08000017","Total","d","1155"," ","620"," "
"2011/12","S08000017","S08000017","SMR01"," ","445"," ","235"," "
"2011/12","S08000017","S08000017","SMR04"," ","710"," ","440"," "
"2011/12","S08000017","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","S08000020","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000020","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000020","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","S08000031","Total","d","15"," ","10"," "
"2011/12","S08000017","S08000031","SMR01"," ","5"," ","5"," "
"2011/12","S08000017","S08000031","SMR04"," ","10"," ","5"," "
"2011/12","S08000017","S08000022","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000022","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","S08000024","Total","d","10"," ","10"," "
"2011/12","S08000017","S08000024","SMR01"," ","5"," ","5"," "
"2011/12","S08000017","S08000024","SMR04"," ","5"," ","5"," "
"2011/12","S08000017","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000017","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000017","S08000030","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000030","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000017","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000017","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000017","SB0802","Total","d","0"," ","0"," "
"2011/12","S08000017","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000017","SB0802","SMR04"," ","0"," ","0"," "
"2011/12","S08000029","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000029","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000029","S08000015","Total","d","0"," ","0"," "
"2011/12","S08000029","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000029","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000029","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000029","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000029","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000029","S08000029","Total","d","2190"," ","1365"," "
"2011/12","S08000029","S08000029","SMR01"," ","785"," ","450"," "
"2011/12","S08000029","S08000029","SMR04"," ","1405"," ","965"," "
"2011/12","S08000029","S08000019","Total","d","20"," ","15"," "
"2011/12","S08000029","S08000019","SMR01"," ","10"," ","5"," "
"2011/12","S08000029","S08000019","SMR04"," ","10"," ","10"," "
"2011/12","S08000029","S08000020","Total","d","5"," ","5"," "
"2011/12","S08000029","S08000020","SMR01"," ","5"," ","0"," "
"2011/12","S08000029","S08000020","SMR04"," ","0"," ","0"," "
"2011/12","S08000029","S08000031","Total","d","10"," ","10"," "
"2011/12","S08000029","S08000031","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000031","SMR04"," ","5"," ","5"," "
"2011/12","S08000029","S08000022","Total","d","0"," ","0"," "
"2011/12","S08000029","S08000022","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000029","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000029","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000029","S08000024","Total","d","45"," ","40"," "
"2011/12","S08000029","S08000024","SMR01"," ","20"," ","15"," "
"2011/12","S08000029","S08000024","SMR04"," ","25"," ","20"," "
"2011/12","S08000029","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000029","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000029","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000029","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000029","S08000030","Total","d","70"," ","55"," "
"2011/12","S08000029","S08000030","SMR01"," ","45"," ","35"," "
"2011/12","S08000029","S08000030","SMR04"," ","25"," ","20"," "
"2011/12","S08000029","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000029","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000029","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000029","SB0802","Total","d","15"," ","5"," "
"2011/12","S08000029","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000029","SB0802","SMR04"," ","15"," ","5"," "
"2011/12","S08000019","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000019","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000019","S08000015","Total","d","5"," ","5"," "
"2011/12","S08000019","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000019","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000019","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000019","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000019","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000019","S08000029","Total","d","5"," ","0"," "
"2011/12","S08000019","S08000029","SMR01"," ","5"," ","0"," "
"2011/12","S08000019","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000019","S08000019","Total","d","1310"," ","950"," "
"2011/12","S08000019","S08000019","SMR01"," ","320"," ","245"," "
"2011/12","S08000019","S08000019","SMR04"," ","990"," ","735"," "
"2011/12","S08000019","S08000020","Total","d","5"," ","0"," "
"2011/12","S08000019","S08000020","SMR01"," ","5"," ","0"," "
"2011/12","S08000019","S08000020","SMR04"," ","0"," ","0"," "
"2011/12","S08000019","S08000031","Total","d","25"," ","25"," "
"2011/12","S08000019","S08000031","SMR01"," ","10"," ","10"," "
"2011/12","S08000019","S08000031","SMR04"," ","15"," ","15"," "
"2011/12","S08000019","S08000022","Total","d","0"," ","0"," "
"2011/12","S08000019","S08000022","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000019","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000019","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000019","S08000024","Total","d","25"," ","20"," "
"2011/12","S08000019","S08000024","SMR01"," ","5"," ","5"," "
"2011/12","S08000019","S08000024","SMR04"," ","20"," ","15"," "
"2011/12","S08000019","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000019","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000019","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000019","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000019","S08000030","Total","d","5"," ","5"," "
"2011/12","S08000019","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000030","SMR04"," ","5"," ","0"," "
"2011/12","S08000019","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000019","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000019","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000019","SB0802","Total","d","5"," ","0"," "
"2011/12","S08000019","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000019","SB0802","SMR04"," ","5"," ","0"," "
"2011/12","S08000020","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000020","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000020","S08000015","Total","d","0"," ","0"," "
"2011/12","S08000020","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000020","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000020","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000020","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000020","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","S08000020","Total","d","3190"," ","1945"," "
"2011/12","S08000020","S08000020","SMR01"," ","1380"," ","695"," "
"2011/12","S08000020","S08000020","SMR04"," ","1810"," ","1310"," "
"2011/12","S08000020","S08000031","Total","d","15"," ","10"," "
"2011/12","S08000020","S08000031","SMR01"," ","10"," ","5"," "
"2011/12","S08000020","S08000031","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","S08000022","Total","d","5"," ","5"," "
"2011/12","S08000020","S08000022","SMR01"," ","5"," ","5"," "
"2011/12","S08000020","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000020","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","S08000024","Total","d","10"," ","5"," "
"2011/12","S08000020","S08000024","SMR01"," ","5"," ","5"," "
"2011/12","S08000020","S08000024","SMR04"," ","5"," ","5"," "
"2011/12","S08000020","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000020","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000020","S08000026","Total","d","5"," ","0"," "
"2011/12","S08000020","S08000026","SMR01"," ","5"," ","0"," "
"2011/12","S08000020","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000020","S08000030","Total","d","10"," ","10"," "
"2011/12","S08000020","S08000030","SMR01"," ","5"," ","0"," "
"2011/12","S08000020","S08000030","SMR04"," ","10"," ","5"," "
"2011/12","S08000020","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000020","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000020","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000020","SB0802","Total","d","5"," ","5"," "
"2011/12","S08000020","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000020","SB0802","SMR04"," ","5"," ","5"," "
"2011/12","S08000031","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000031","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000031","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000031","S08000015","Total","d","40"," ","35"," "
"2011/12","S08000031","S08000015","SMR01"," ","10"," ","10"," "
"2011/12","S08000031","S08000015","SMR04"," ","25"," ","25"," "
"2011/12","S08000031","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000031","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000031","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000031","S08000017","Total","d","5"," ","5"," "
"2011/12","S08000031","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000031","S08000017","SMR04"," ","5"," ","5"," "
"2011/12","S08000031","S08000029","Total","d","10"," ","10"," "
"2011/12","S08000031","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000031","S08000029","SMR04"," ","10"," ","10"," "
"2011/12","S08000031","S08000019","Total","d","5"," ","5"," "
"2011/12","S08000031","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000031","S08000019","SMR04"," ","5"," ","5"," "
"2011/12","S08000031","S08000020","Total","d","5"," ","5"," "
"2011/12","S08000031","S08000020","SMR01"," ","5"," ","5"," "
"2011/12","S08000031","S08000020","SMR04"," ","5"," ","5"," "
"2011/12","S08000031","S08000031","Total","d","8790"," ","5525"," "
"2011/12","S08000031","S08000031","SMR01"," ","4240"," ","2430"," "
"2011/12","S08000031","S08000031","SMR04"," ","4550"," ","3295"," "
"2011/12","S08000031","S08000022","Total","d","10"," ","10"," "
"2011/12","S08000031","S08000022","SMR01"," ","5"," ","5"," "
"2011/12","S08000031","S08000022","SMR04"," ","10"," ","10"," "
"2011/12","S08000031","S08000032","Total","d","150"," ","135"," "
"2011/12","S08000031","S08000032","SMR01"," ","30"," ","20"," "
"2011/12","S08000031","S08000032","SMR04"," ","120"," ","115"," "
"2011/12","S08000031","S08000024","Total","d","35"," ","35"," "
"2011/12","S08000031","S08000024","SMR01"," ","10"," ","5"," "
"2011/12","S08000031","S08000024","SMR04"," ","30"," ","25"," "
"2011/12","S08000031","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000031","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000031","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000031","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000031","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000031","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000031","S08000030","Total","d","5"," ","5"," "
"2011/12","S08000031","S08000030","SMR01"," ","5"," ","5"," "
"2011/12","S08000031","S08000030","SMR04"," ","5"," ","5"," "
"2011/12","S08000031","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000031","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000031","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000031","SB0802","Total","d","80"," ","40"," "
"2011/12","S08000031","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000031","SB0802","SMR04"," ","80"," ","40"," "
"2011/12","S08000022","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000022","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000022","S08000015","Total","d","0"," ","0"," "
"2011/12","S08000022","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000022","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000022","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000022","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000022","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000022","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000022","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000022","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000022","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000022","S08000020","Total","d","15"," ","10"," "
"2011/12","S08000022","S08000020","SMR01"," ","5"," ","5"," "
"2011/12","S08000022","S08000020","SMR04"," ","5"," ","5"," "
"2011/12","S08000022","S08000031","Total","d","210"," ","145"," "
"2011/12","S08000022","S08000031","SMR01"," ","115"," ","75"," "
"2011/12","S08000022","S08000031","SMR04"," ","95"," ","70"," "
"2011/12","S08000022","S08000022","Total","d","2050"," ","1445"," "
"2011/12","S08000022","S08000022","SMR01"," ","870"," ","585"," "
"2011/12","S08000022","S08000022","SMR04"," ","1180"," ","950"," "
"2011/12","S08000022","S08000032","Total","d","5"," ","5"," "
"2011/12","S08000022","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000022","S08000024","Total","d","10"," ","10"," "
"2011/12","S08000022","S08000024","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000024","SMR04"," ","10"," ","10"," "
"2011/12","S08000022","S08000025","Total","d","5"," ","5"," "
"2011/12","S08000022","S08000025","SMR01"," ","5"," ","5"," "
"2011/12","S08000022","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000022","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000022","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000022","S08000030","Total","d","5"," ","5"," "
"2011/12","S08000022","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000030","SMR04"," ","5"," ","5"," "
"2011/12","S08000022","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000022","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000022","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000022","SB0802","Total","d","10"," ","5"," "
"2011/12","S08000022","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000022","SB0802","SMR04"," ","10"," ","5"," "
"2011/12","S08000032","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000032","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000032","S08000015","Total","d","10"," ","10"," "
"2011/12","S08000032","S08000015","SMR01"," ","10"," ","10"," "
"2011/12","S08000032","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000032","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000032","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000032","S08000017","Total","d","5"," ","5"," "
"2011/12","S08000032","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000017","SMR04"," ","5"," ","5"," "
"2011/12","S08000032","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000032","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000032","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000032","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000032","S08000020","Total","d","0"," ","0"," "
"2011/12","S08000032","S08000020","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000020","SMR04"," ","0"," ","0"," "
"2011/12","S08000032","S08000031","Total","d","530"," ","365"," "
"2011/12","S08000032","S08000031","SMR01"," ","260"," ","160"," "
"2011/12","S08000032","S08000031","SMR04"," ","270"," ","210"," "
"2011/12","S08000032","S08000022","Total","d","5"," ","5"," "
"2011/12","S08000032","S08000022","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000022","SMR04"," ","5"," ","5"," "
"2011/12","S08000032","S08000032","Total","d","3895"," ","2525"," "
"2011/12","S08000032","S08000032","SMR01"," ","1720"," ","1015"," "
"2011/12","S08000032","S08000032","SMR04"," ","2175"," ","1605"," "
"2011/12","S08000032","S08000024","Total","d","45"," ","20"," "
"2011/12","S08000032","S08000024","SMR01"," ","15"," ","10"," "
"2011/12","S08000032","S08000024","SMR04"," ","30"," ","10"," "
"2011/12","S08000032","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000032","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000032","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000032","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000032","S08000030","Total","d","0"," ","0"," "
"2011/12","S08000032","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000032","S08000030","SMR04"," ","0"," ","0"," "
"2011/12","S08000032","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000032","S08000028","SMR01"," ","0"," ","0"," "
